id	label	type
LLM:curcuminoids	curcuminoids	Food
LLM:cutibacterium	Cutibacterium	Microbe
LLM:cyanidin-3-galactoside	cyanidin-3-galactoside	Bioactive
LLM:cyanidin-3-glucoside_and_blueberry_pectin_complex	cyanidin-3-glucoside and blueberry pectin complex	Food
LLM:cyanidin-3-o-glucoside	cyanidin-3-O-glucoside	Bioactive
LLM:cyanobacteria	Cyanobacteria	Microbe
LLM:cyanocobalamin	cyanocobalamin	Food
LLM:cyberlindnera	Cyberlindnera	Microbe
LLM:cyberlindnera_jadinii	Cyberlindnera jadinii	Microbe
LLM:cyclocarya_paliurus_polysaccharide	Cyclocarya paliurus polysaccharide	Bioactive
LLM:cyrtocarpa_procera_methanolic_extract	Cyrtocarpa procera methanolic extract	Food
LLM:cytoplasmic_membrane_vesicles	cytoplasmic membrane vesicles	Bioactive
LLM:d-allulose	D-allulose	Bioactive
LLM:d-methionine	D-methionine	Food
LLM:d-ribose	D-ribose	Bioactive
LLM:d-serine	D-serine	Bioactive
LLM:d-tagatose	D-tagatose	Bioactive
LLM:da-jian-zhong_decoction	Da-Jian-Zhong decoction	Food
LLM:dachengqi_decoction	Dachengqi decoction	Food
LLM:dahuang_mudan_decoction	Dahuang Mudan Decoction	Food
LLM:daikenchuto	Daikenchuto	Food
LLM:dandelion_root_polysaccharide	dandelion root polysaccharide	Bioactive
LLM:dandelion_root_polysaccharides	dandelion root polysaccharides	Bioactive
LLM:danggui-baishao_herb_pair	Danggui-Baishao herb pair	Food
LLM:daphnetin	Daphnetin	Food
LLM:dealcoholized_muscadine_wine	dealcoholized muscadine wine	Food
LLM:debaryomyces_hansenii	Debaryomyces hansenii	Microbe
LLM:decursin	decursin	Food
LLM:deer_oil	Deer oil	Food
LLM:deferribacteraceae	Deferribacteraceae	Microbe
LLM:deferribacteres	Deferribacteres	Microbe
LLM:degraded_lambda-carrageenan	degraded lambda-carrageenan	Bioactive
LLM:dehydroandrographolide_succinate	Dehydroandrographolide succinate	Bioactive
LLM:dehydrocostus_lactone	dehydrocostus lactone	Food
LLM:dehydrocostuslactone	dehydrocostuslactone	Food
LLM:dehydroevodiamine	dehydroevodiamine	Food
LLM:delta-tocotrienol_13_-carboxychromanol	delta-tocotrienol 13'-carboxychromanol	Bioactive
LLM:demethoxycurcumin	demethoxycurcumin	Bioactive
LLM:demethylzeylasteral	demethylzeylasteral	Food
LLM:dendrobium_fimbriatum_polysaccharide	Dendrobium fimbriatum polysaccharide	Bioactive
LLM:dendrobium_huoshanense_polysaccharide	Dendrobium huoshanense polysaccharide	Bioactive
LLM:dendrobium_huoshanense_stem_polysaccharide	Dendrobium huoshanense stem polysaccharide	Bioactive
LLM:dendrobium_officinale_leaf_phenolics	Dendrobium officinale leaf phenolics	Food
LLM:dendrobium_officinale_polysaccharide	Dendrobium officinale polysaccharide	Bioactive
LLM:dengzhan_shengmai	Dengzhan shengmai	Food
LLM:deoxyaminopteroic_acid	deoxyaminopteroic acid	Bioactive
LLM:deoxycholic_acid_gaba_amide	deoxycholic acid GABA amide	Bioactive
LLM:deoxycholic_acid_tyramine_amide	deoxycholic acid tyramine amide	Bioactive
LLM:depression	depression	IBD_Outcome
LLM:depression_in_ibd	depression in IBD	IBD_Outcome
LLM:desulfobacterota	Desulfobacterota	Microbe
LLM:desulfovibrio_fairfieldensis	Desulfovibrio fairfieldensis	Microbe
LLM:desulfovibrio_piger	Desulfovibrio piger	Microbe
LLM:desulfovibrio_vulgaris	Desulfovibrio vulgaris	Microbe
LLM:desulfovibrioceae	Desulfovibrioceae	Microbe
LLM:desulfovibrionaceae	Desulfovibrionaceae	Microbe
LLM:dextran_sodium_sulfate	dextran sodium sulfate	Bioactive
LLM:dextran_sodium_sulfate-induced_colitis	dextran sodium sulfate-induced colitis	IBD_Outcome
LLM:dextran_sulfate_sodium-induced_chronic_colitis	dextran sulfate sodium-induced chronic colitis	IBD_Outcome
LLM:dextran_sulfate_sodium-induced_colitis	dextran sulfate sodium-induced colitis	IBD_Outcome
LLM:dgps-2b_arabinoxylan	DGPS-2B arabinoxylan	Bioactive
LLM:dha	DHA	Bioactive
LLM:dha-enriched_phospholipids	DHA-enriched phospholipids	Food
LLM:dha-enriched_triglyceride	DHA-enriched triglyceride	Bioactive
LLM:diabetic_nephropathy	diabetic nephropathy	IBD_Outcome
LLM:diarrhea-dominant_irritable_bowel_syndrome	diarrhea-dominant irritable bowel syndrome	IBD_Outcome
LLM:diarrhea-predominant_irritable_bowel_syndrome	diarrhea-predominant irritable bowel syndrome	IBD_Outcome
LLM:dicaffeoylquinic_acid	dicaffeoylquinic acid	Bioactive
LLM:dictyophora_indusiata_polysaccharide	Dictyophora indusiata polysaccharide	Bioactive
LLM:dieckol	dieckol	Bioactive
LLM:diesel_pm2_5	Diesel PM2.5	Food
LLM:diet_2019	diet 2019	Food
LLM:dietary_ceramide	dietary ceramide	Bioactive
LLM:dietary_fiber	dietary fiber	Bioactive
LLM:dietary_heme	dietary heme	Food
LLM:dietary_iron	dietary iron	Food
LLM:dietary_protein	dietary protein	Food
LLM:dihomo-gamma-linolenic_acid	dihomo-gamma-linolenic acid	Bioactive
LLM:dihydroartemisinin	dihydroartemisinin	Food
LLM:dihydromyricetin	dihydromyricetin	Food
LLM:dihydroresveratrol	dihydroresveratrol	Bioactive
LLM:dioscorea_alata_anthocyanin	Dioscorea alata anthocyanin	Bioactive
LLM:dioscorea_opposita_bulbil_polysaccharides	Dioscorea opposita bulbil polysaccharides	Bioactive
LLM:diosmin	Diosmin	Food
LLM:diospyros_lotus_polysaccharide	Diospyros lotus polysaccharide	Bioactive
LLM:disease-associated_bacterial_strains	disease-associated bacterial strains	Microbe
LLM:disease_activity_index	disease activity index	IBD_Outcome
LLM:disseminated_infection	disseminated infection	IBD_Outcome
LLM:diversified_diet	diversified diet	Food
LLM:diverticular_disease	diverticular disease	IBD_Outcome
LLM:diverticulosis	diverticulosis	IBD_Outcome
LLM:dl-endopeptidase	DL-endopeptidase	Bioactive
LLM:dl-lysine	DL-lysine	Bioactive
LLM:docosahexaenoic_acid	docosahexaenoic acid	Bioactive
LLM:docosapentaenoic_acid	docosapentaenoic acid	Bioactive
LLM:doenjang	Doenjang	Food
LLM:donkey_milk	donkey milk	Food
LLM:donkey_whey_protein	donkey whey protein	Food
LLM:dracocephalum_moldavica_l_extract	Dracocephalum moldavica L. extract	Food
LLM:dsf	DSF	Food
LLM:dss-induced_colitis	DSS-induced colitis	IBD_Outcome
LLM:dss-induced_inflammation	DSS-induced inflammation	Food
LLM:dubosiella	Dubosiella	Microbe
LLM:duck_egg_white	duck egg white	Food
LLM:duncaniella	Duncaniella	Microbe
LLM:duncaniella_freteri	Duncaniella freteri	Microbe
LLM:dysbiotic_microbiota	dysbiotic microbiota	Microbe
LLM:e3_probiotic_formula	E3 probiotic formula	Food
LLM:e_coli	E. coli	Microbe
LLM:echinacea_purpurea_polysaccharide	Echinacea purpurea polysaccharide	Bioactive
LLM:eckol	eckol	Bioactive
LLM:ecn-apt_hg_probiotic_system	EcN-Apt@HG probiotic system	Food
LLM:ecn-mel	EcN-Mel	Food
LLM:ecn-trp	EcN-TRP	Food
LLM:ecn_an_microparticles	EcN@AN microparticles	Food
LLM:een	EEN	Food
LLM:egcg	EGCG	Food
LLM:egerthella_lenta	Egerthella lenta	Microbe
LLM:egg-white-derived_peptides	egg-white-derived peptides	Bioactive
LLM:egg_yolk_lipids	egg yolk lipids	Food
LLM:egg_yolk_phosphatidylcholine	Egg yolk phosphatidylcholine	Food
LLM:eggerthella_lenta	Eggerthella lenta	Microbe
LLM:eggerthellales	Eggerthellales	Microbe
LLM:eggshell_membrane	eggshell membrane	Food
LLM:eggshell_membrane_powder	eggshell membrane powder	Food
LLM:ehlj7	EHLJ7	Food
LLM:eicosapentaenoic_acid	eicosapentaenoic acid	Bioactive
LLM:eicosapentaenoic_acid_monoglyceride	eicosapentaenoic acid monoglyceride	Bioactive
LLM:eisenia_bicyclis_extract	Eisenia bicyclis extract	Food
LLM:ejiao	Ejiao	Food
LLM:elafin	Elafin	Bioactive
LLM:elemental_diet	elemental diet	Food
LLM:elental_elemental_diet	Elental elemental diet	Food
LLM:ellagic_acid	ellagic acid	Bioactive
LLM:ellagitannin	ellagitannin	Bioactive
LLM:emmental_cheese	Emmental cheese	Food
LLM:emodin	emodin	Food
LLM:emu_oil	emu oil	Food
LLM:engineered_saccharomyces_cerevisiae	engineered Saccharomyces cerevisiae	Food
LLM:engyodontium	Engyodontium	Microbe
LLM:enhydrobacter	Enhydrobacter	Microbe
LLM:enteral_nutrition	enteral nutrition	Food
LLM:enteral_nutrition_with_n-3_pufas	enteral nutrition with n-3 PUFAs	Food
LLM:enteric_hyperoxaluria	enteric hyperoxaluria	IBD_Outcome
LLM:enterobacter_cloacae	Enterobacter cloacae	Microbe
LLM:enterobacter_hormaechei	Enterobacter hormaechei	Microbe
LLM:enterobacter_ludwigii	Enterobacter ludwigii	Microbe
LLM:enterobacterales	Enterobacterales	Microbe
LLM:enterobacteria	Enterobacteria	Microbe
LLM:enterobacteriaceae_coli_ecn_1917	Enterobacteriaceae coli ECN 1917	Microbe
LLM:enterocloster	Enterocloster	Microbe
LLM:enterocloster_aldenensis	Enterocloster aldenensis	Microbe
LLM:enterocloster_bolteae	Enterocloster bolteae	Microbe
LLM:enterococcaceae	Enterococcaceae	Microbe
LLM:enterococcus_faecalis	Enterococcus faecalis	Microbe
LLM:enterococcus_faecalis_hy0110	Enterococcus faecalis HY0110	Microbe
LLM:enterococcus_faecium_kimate-x_and_lactobacillus_plantarum_kimate-f	Enterococcus faecium Kimate-X and Lactobacillus plantarum Kimate-F	Food
LLM:enterococcus_hirae	Enterococcus hirae	Microbe
LLM:enterococcus_mundtii	Enterococcus mundtii	Microbe
LLM:enteromorpha_clathrata_polysaccharide	Enteromorpha clathrata polysaccharide	Bioactive
LLM:enteromorpha_prolifera_soluble_dietary_fiber	Enteromorpha prolifera soluble dietary fiber	Food
LLM:enterorhadus	Enterorhadus	Microbe
LLM:enterotoxigenic_bacteroides_fragilis	Enterotoxigenic Bacteroides fragilis	Microbe
LLM:environmental_enteropathy	environmental enteropathy	IBD_Outcome
LLM:enzamin	Enzamin	Food
LLM:enzymatically_hydrolyzed_wheat_bran-derived_zinc_phytate	enzymatically hydrolyzed wheat bran-derived zinc phytate	Bioactive
LLM:epa	EPA	Bioactive
LLM:ephedra_sinica_proanthocyanidins	Ephedra sinica proanthocyanidins	Food
LLM:epiberberine	epiberberine	Food
LLM:epicatechin	epicatechin	Bioactive
LLM:epicatechin_gallate	epicatechin gallate	Bioactive
LLM:epigallocatechin-3-gallate	epigallocatechin-3-gallate	Bioactive
LLM:epsilon_toxin	epsilon toxin	Bioactive
LLM:ershen_wan	Ershen Wan	Food
LLM:erysipelatoclostridium_ramosum	Erysipelatoclostridium ramosum	Microbe
LLM:erysipelotrichaceae_ucg-003	Erysipelotrichaceae UCG-003	Microbe
LLM:erysipelotrichi	Erysipelotrichi	Microbe
LLM:esbl-producing_enterobacteriaceae	ESBL-producing Enterobacteriaceae	Microbe
LLM:escherichia-shigella	Escherichia-Shigella	Microbe
LLM:escherichia-shihella	Escherichia-Shihella	Microbe
LLM:escherichia-shinella	Escherichia-Shinella	Microbe
LLM:escherichia_coli-shigella	Escherichia coli-Shigella	Microbe
LLM:escherichia_coli_aiec	Escherichia coli (AIEC)	Microbe
LLM:escherichia_coli_b2_lineage	Escherichia coli B2 lineage	Microbe
LLM:escherichia_coli_bl2k2	Escherichia coli BL2K2	Microbe
LLM:escherichia_coli_nissle	Escherichia coli Nissle	Microbe
LLM:escherichia_coli_nissle_1917	Escherichia coli Nissle 1917	Microbe
LLM:escherichia_coli_nissle_1917_engineered_with_catalase_and_superoxide_dismutase	Escherichia coli Nissle 1917 engineered with catalase and superoxide dismutase	Microbe
LLM:escherichia_coli_nissle_1917_expressing_elafin	Escherichia coli Nissle 1917 expressing Elafin	Microbe
LLM:escherichia_coli_nissle_1917_keratin_hydrogel	Escherichia coli Nissle 1917 keratin hydrogel	Food
LLM:escherichia_coli_nissle_1917_membrane_vesicles_with_roflumilast_and_mno2	Escherichia coli Nissle 1917 membrane vesicles with roflumilast and MnO2	Bioactive
LLM:escherichia_coli_nissle_1917_probiotic_expressing_sj16	Escherichia coli Nissle 1917 probiotic expressing Sj16	Microbe
LLM:escherichia_coli_nissle_1917_tyrosinase_overexpressing_strain_ecn-t	Escherichia coli Nissle 1917 tyrosinase overexpressing strain (EcN-T)	Microbe
LLM:escherichia_coli_nissle_1917_with_fe-ta_mgn_shield	Escherichia coli Nissle 1917 with Fe-TA@mGN shield	Food
LLM:escherichia_coli_nissle_1917_with_ttr_operon	Escherichia coli Nissle 1917 with ttr operon	Microbe
LLM:escherichia_coli_nissle_1917_with_vitreoscilla_hemoglobin	Escherichia coli Nissle 1917 with Vitreoscilla hemoglobin	Microbe
LLM:escherichia_coli_shigella	Escherichia coli/Shigella	Microbe
LLM:escherichia_coli_uc-strains	Escherichia coli UC-strains	Microbe
LLM:escherichia_phage	Escherichia phage	Microbe
LLM:escherichia_shigella	Escherichia/Shigella	Microbe
LLM:ethanolamine_plasmalogen_from_ascidian_muscle	ethanolamine plasmalogen from ascidian muscle	Food
LLM:ethanolamine_utilization	ethanolamine utilization	Bioactive
LLM:ethyl_citrate	ethyl citrate	Bioactive
LLM:eubacterium_brachy_group	Eubacterium brachy group	Microbe
LLM:eubacterium_callanderi	Eubacterium callanderi	Microbe
LLM:eubacterium_coprostanoligenes	Eubacterium coprostanoligenes	Microbe
LLM:eubacterium_coprostanoloigenes	Eubacterium coprostanoloigenes	Microbe
LLM:eubacterium_eligens	Eubacterium eligens	Microbe
LLM:eubacterium_f_sp003491505	Eubacterium F sp003491505	Microbe
LLM:eubacterium_limosum	Eubacterium limosum	Microbe
LLM:eubacterium_plexicaudatum	Eubacterium plexicaudatum	Microbe
LLM:eubacterium_ramulus	Eubacterium ramulus	Microbe
LLM:eubacterium_siraeum	Eubacterium siraeum	Microbe
LLM:eubacterium_siraeum_group	[Eubacterium] siraeum group	Microbe
LLM:eubacterium_sp_af228lb	Eubacterium sp. AF228LB	Microbe
LLM:eubacterium_xylanophilum_group	Eubacterium xylanophilum group	Microbe
LLM:eucommia_polysaccharides	Eucommia polysaccharides	Bioactive
LLM:eucommia_ulmoides_leaf_extract	Eucommia ulmoides leaf extract	Food
LLM:eucommia_ulmoides_polysaccharide_nano-selenium	Eucommia ulmoides polysaccharide nano-selenium	Bioactive
LLM:euglena_gracilis_beta-1_3-glucan	Euglena gracilis β-1,3-glucan	Bioactive
LLM:eukaryotes	eukaryotes	Microbe
LLM:euphorbia_humifusa_polysaccharide	Euphorbia humifusa polysaccharide	Bioactive
LLM:eurotium_amstelodami	Eurotium amstelodami	Food
LLM:eurotium_cristatum	Eurotium cristatum	Food
LLM:eurotium_cristatum-fermented_black_tea	Eurotium cristatum-fermented black tea	Food
LLM:eurotium_cristatum_fermented_apple_pomace	Eurotium cristatum fermented apple pomace	Food
LLM:eurotium_cristatum_intracellular_polysaccharides	Eurotium cristatum intracellular polysaccharides	Bioactive
LLM:eurotium_cristatum_polysaccharide	Eurotium cristatum polysaccharide	Bioactive
LLM:evodiamine	Evodiamine	Food
LLM:exclusive_enteral_nutrition	Exclusive enteral nutrition	Food
LLM:exclusive_enteral_nutrition_diet	exclusive enteral nutrition diet	Food
LLM:exophiala	Exophiala	Microbe
LLM:exopolysaccharide	exopolysaccharide	Bioactive
LLM:experimental_colitis	experimental colitis	IBD_Outcome
LLM:extra-virgin_olive_oil	extra-virgin olive oil	Food
LLM:extracellular_vesicle	extracellular vesicle	Bioactive
LLM:extracellular_vesicles	extracellular vesicles	Bioactive
LLM:extrahepatic_cholangiocarcinoma	extrahepatic cholangiocarcinoma	IBD_Outcome
LLM:extraintestinal_manifestations_in_ibd	extraintestinal manifestations in IBD	IBD_Outcome
LLM:extruded_linseed	extruded linseed	Food
LLM:faecalibacterium_duncaniae	Faecalibacterium duncaniae	Microbe
LLM:faecalibacterium_longum	Faecalibacterium longum	Microbe
LLM:faecalibacterium_longum_cm04-06	Faecalibacterium longum CM04-06	Microbe
LLM:faecalibacterium_phage	Faecalibacterium phage	Microbe
LLM:faecalibacterium_prausnitzii_extracellular_vesicles	Faecalibacterium prausnitzii extracellular vesicles	Bioactive
LLM:faecalibacterium_prausnitzii_mam	Faecalibacterium prausnitzii MAM	Bioactive
LLM:faecalibaculum	Faecalibaculum	Microbe
LLM:faecalibaculum_rodentium	Faecalibaculum rodentium	Microbe
LLM:faecalimonas_umbilicata	Faecalimonas umbilicata	Microbe
LLM:farnesol	farnesol	Bioactive
LLM:farrerol	Farrerol	Bioactive
LLM:fasting-mimicking_diet	fasting-mimicking diet	Food
LLM:fatigue_in_ibd	fatigue in IBD	IBD_Outcome
LLM:fatty_acid_amide	fatty acid amide	Bioactive
LLM:fecal_calprotectin	fecal calprotectin	IBD_Outcome
LLM:fecal_microbiome_taxa	fecal microbiome taxa	Microbe
LLM:fecal_microbiota_diversity	fecal microbiota diversity	Microbe
LLM:feedcolon	FEEDColon	Food
LLM:feline_chronic_enteropathy	feline chronic enteropathy	IBD_Outcome
LLM:ferment	Ferment	Food
LLM:fermented-germinated_foxtail_millet_flour	fermented-germinated foxtail millet flour	Food
LLM:fermented_astragalus	fermented Astragalus	Food
LLM:fermented_bamboo_shoots	fermented bamboo shoots	Food
LLM:fermented_curcuma	fermented Curcuma	Food
LLM:fermented_danshen	fermented Danshen	Food
LLM:fermented_egg-milk_beverage	fermented egg-milk beverage	Food
LLM:fermented_ginseng	fermented ginseng	Food
LLM:fermented_kamut_wheat	fermented Kamut wheat	Food
LLM:fermented_lacticaseibacillus_paracasei	Fermented Lacticaseibacillus paracasei	Food
LLM:fermented_lingonberry_juice	fermented lingonberry juice	Food
LLM:fermented_maillard_reaction_product	fermented Maillard reaction product	Food
LLM:fermented_maillard_reaction_products	fermented Maillard reaction products	Food
LLM:fermented_mare_milk	fermented mare milk	Food
LLM:fermented_non-digestible_fraction_of_corn-bean_chips	fermented non-digestible fraction of corn-bean chips	Food
LLM:fermented_okara	fermented okara	Food
LLM:fermented_periplaneta_americana_powder	fermented Periplaneta americana powder	Food
LLM:fermented_rice_bran	fermented rice bran	Food
LLM:fermented_rice_extract	fermented rice extract	Food
LLM:fermented_soluble_dietary_fiber_from_tea_residues	fermented soluble dietary fiber from tea residues	Food
LLM:fermented_soluble_dietary_fiber_from_wheat_bran	fermented soluble dietary fiber from wheat bran	Food
LLM:fermented_soymilk	fermented soymilk	Food
LLM:fermented_soymilk_fsm4	fermented soymilk FSM4	Food
LLM:fermented_soymilk_with_lactobacilli_and_bifidobacterium	fermented soymilk with Lactobacilli and Bifidobacterium	Food
LLM:fermented_vegetable_beverage	fermented vegetable beverage	Food
LLM:fermented_whey_with_lactobacillus_rhamnosus	fermented whey with Lactobacillus rhamnosus	Food
LLM:ferulic_acid	ferulic acid	Bioactive
LLM:feruloyl_esterase	feruloyl esterase	Bioactive
LLM:fiber	fiber	Bioactive
LLM:fiber-degrading_bacteria	fiber-degrading bacteria	Microbe
LLM:fiber-deprived_diet	fiber-deprived diet	Food
LLM:fiber-enriched_kombucha_tea	fiber-enriched kombucha tea	Food
LLM:fiber-free_diet	fiber-free diet	Food
LLM:fiber-free_exclusive_enteral_nutrition_diet	fiber-free exclusive enteral nutrition diet	Food
LLM:fiber-rich_diet	fiber-rich diet	Food
LLM:fiber_degrading_bacteria	fiber degrading bacteria	Microbe
LLM:fiber_mixture	fiber mixture	Food
LLM:fibre	fibre	Food
LLM:fibrous_stenosis	fibrous stenosis	IBD_Outcome
LLM:ficus_carica_polysaccharide	Ficus carica polysaccharide	Bioactive
LLM:filifactor	Filifactor	Microbe
LLM:finger_millet_arabinoxylan	Finger millet arabinoxylan	Food
LLM:fisetin	Fisetin	Food
LLM:fish	fish	Food
LLM:fish_collagen_peptide	fish collagen peptide	Bioactive
LLM:fish_collagen_peptides	fish collagen peptides	Bioactive
LLM:fish_oil_and_cannabidiol_combination	fish oil and cannabidiol combination	Food
LLM:fistulizing_crohn_s_disease	fistulizing Crohn's disease	IBD_Outcome
LLM:five_strains_probiotics_formulation	Five strains probiotics formulation	Food
LLM:flagellated_bacteria	flagellated bacteria	Microbe
LLM:flammuliana_velutipes_polysaccharide	Flammuliana velutipes polysaccharide	Bioactive
LLM:flammulina_velutipes_extract	Flammulina velutipes extract	Food
LLM:flammulina_velutipes_polysaccharide	Flammulina velutipes polysaccharide	Bioactive
